Employee No.,Last Name,First Name,Worked Hours,Basic Salary,Hourly Rate,Gross Income,SSS Deduction,Philhealth Deduction,Pagibig Deduction,Withholding Tax,Covered Month,Covered Year,Benefits,Total Deductions,Take-Home pay
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,August,2022,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,September,2022,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,October,2022,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,November,2022,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,December,2022,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,January,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,February,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,March,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,April,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,May,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,June,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,July,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,August,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,September,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,October,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,November,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,December,2023,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,January,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,February,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,March,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,April,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,May,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,June,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,July,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,August,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,September,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,October,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,November,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,December,2024,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,January,2025,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,February,2025,4500,9372.45,40006.05
10,Alvaro,Roderick,150,52670,329.19,49378.5,1125,740.68,100,7406.77,March,2025,4500,9372.45,40006.05
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,January,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,February,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,March,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,April,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,May,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,June,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,July,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,August,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,September,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,October,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,November,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,December,2021,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,January,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,February,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,March,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,April,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,May,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,June,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,July,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,August,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,September,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,October,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,November,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,December,2022,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,January,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,February,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,March,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,April,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,May,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,June,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,July,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,August,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,September,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,October,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,November,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,December,2023,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,January,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,February,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,March,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,April,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,May,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,June,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,July,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,August,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,September,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,October,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,November,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,December,2024,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,January,2025,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,February,2025,4500,9296.74,39622.9
11,Salcedo,Anthony,154,50825,317.66,48919.64,1125,733.79,100,7337.95,March,2025,4500,9296.74,39622.9
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,January,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,February,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,March,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,April,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,May,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,June,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,July,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,August,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,September,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,October,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,November,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,December,2021,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,January,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,February,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,March,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,April,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,May,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,June,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,July,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,August,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,September,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,October,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,November,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,December,2022,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,January,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,February,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,March,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,April,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,May,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,June,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,July,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,August,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,September,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,October,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,November,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,December,2023,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,January,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,February,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,March,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,April,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,May,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,June,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,July,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,August,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,September,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,October,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,November,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,December,2024,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,January,2025,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,February,2025,4500,7494.05,30500.21
12,Lopez,Josie ,158,38475,240.47,37994.26,1125,569.91,100,5699.14,March,2025,4500,7494.05,30500.21
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,January,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,February,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,March,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,April,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,May,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,June,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,July,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,August,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,September,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,October,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,November,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,December,2021,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,January,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,February,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,March,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,April,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,May,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,June,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,July,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,August,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,September,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,October,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,November,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,December,2022,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,January,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,February,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,March,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,April,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,May,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,June,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,July,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,August,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,September,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,October,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,November,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,December,2023,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,January,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,February,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,March,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,April,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,May,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,June,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,July,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,August,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,September,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,October,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,November,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,December,2024,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,January,2025,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,February,2025,4500,5234.5,19065.5
13,Farala,Martha,162,24000,150,24300,1125,364.5,100,3645,March,2025,4500,5234.5,19065.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,January,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,February,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,March,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,April,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,May,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,June,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,July,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,August,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,September,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,October,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,November,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,December,2021,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,January,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,February,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,March,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,April,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,May,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,June,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,July,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,August,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,September,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,October,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,November,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,December,2022,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,January,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,February,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,March,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,April,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,May,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,June,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,July,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,August,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,September,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,October,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,November,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,December,2023,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,January,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,February,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,March,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,April,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,May,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,June,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,July,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,August,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,September,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,October,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,November,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,December,2024,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,January,2025,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,February,2025,4500,5333.5,19566.5
14,Martinez,Leila,166,24000,150,24900,1125,373.5,100,3735,March,2025,4500,5333.5,19566.5
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,January,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,February,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,March,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,April,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,May,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,June,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,July,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,August,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,September,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,October,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,November,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,December,2021,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,January,2022,4500,9500.91,40656.09
15,Romualdez,Fredrick ,150,53500,334.38,50157,1125,752.36,100,7523.55,February,2022,4500,9500.91,40656.09
